"alpha","beta","N.tot","S.frac","sigma","cv.abund","alpha.const","S.tot","slope.P","slope.E","slope.S1","mean.P.minus","mean.log.abund","E.happened","type"
0.5,-1,100,0.05,1,10,FALSE,5,NA,NA,0.495411064225456,0.00677656762013267,2.4175734163421,FALSE,"Negative DD"
0.5,-0.4,100,0.05,1,10,FALSE,5,0.0143618207170357,0.667386295077156,0.385787180818957,0.037009401814822,1.9276633308753,TRUE,"Negative DD"
0.5,0,100,0.05,1,10,FALSE,5,-0.147029281474506,0.10449030798098,0.423530789903616,0.806770066622551,2.25971001345345,TRUE,"Constant death"
0.5,0.4,100,0.05,1,10,FALSE,5,-0.0899822623048382,0.367309327699367,0.527234147026904,0.803372343439985,2.68072497641064,TRUE,"Positive DD"
0.5,1,100,0.05,1,10,FALSE,5,0,0.454755033207422,0.454755033207422,0.994617710494788,3.03435742820188,TRUE,"Positive DD"
0.5,4,100,0.05,1,10,FALSE,5,-0.0103424861326053,0.501306404297421,0.514207088807598,0.997767403901704,2.62909094172555,TRUE,"Positive DD"
0.5,-4,1000,0.05,1,10,FALSE,50,0.0166982060836269,0.999999999999994,0.501719785934015,0.00766820009807379,1.88054969580977,TRUE,"Negative DD"
0.5,-1,1000,0.05,1,10,FALSE,50,0.0541745393824375,0.935129872435916,0.535755836082771,0.0231744757190173,1.25820424709726,TRUE,"Negative DD"
0.5,-0.4,1000,0.05,1,10,FALSE,50,0.0324821115778148,0.697650949499463,0.465821733994341,0.0359788702766467,1.70417484600282,TRUE,"Negative DD"
0.5,0,1000,0.05,1,10,FALSE,50,-0.0250917671809938,0.437446193548431,0.545163325343282,0.315707170447726,1.77478119912099,TRUE,"Constant death"
0.5,0.4,1000,0.05,1,10,FALSE,50,-0.0595447887392173,0.366842568555775,0.447963149037694,0.919697966644334,2.24538852031149,TRUE,"Positive DD"
0.5,1,1000,0.05,1,10,FALSE,50,-0.0240656850127326,0.417613524955254,0.447608302187321,0.984619212809377,2.24561355189294,TRUE,"Positive DD"
0.5,4,1000,0.05,1,10,FALSE,50,-0.00517407080480314,0.47160721469882,0.47737546750215,0.992773748582632,2.22486821192461,TRUE,"Positive DD"
0.5,-4,100,0.1,1,10,FALSE,10,NA,NA,0.403767484842848,0.00277731175565519,2.92270251322527,FALSE,"Negative DD"
0.5,-1,100,0.1,1,10,FALSE,10,0.0539481180781332,0.875433763021213,0.400543142267647,0.0246234570101053,1.68632706061092,TRUE,"Negative DD"
0.5,-0.4,100,0.1,1,10,FALSE,10,0.0305931211113854,0.744679251055846,0.619938552565666,0.237217476441844,2.1056098434895,TRUE,"Negative DD"
0.5,0,100,0.1,1,10,FALSE,10,-0.0980894635593157,0.385014352199198,0.548728942331048,0.863165607564757,1.22538909873661,TRUE,"Constant death"
0.5,0.4,100,0.1,1,10,FALSE,10,-0.0500907953953942,0.534944288450321,0.636429804427603,0.686337061112358,2.08501346113586,TRUE,"Positive DD"
0.5,1,100,0.1,1,10,FALSE,10,-0.0302581049830714,0.528290646039787,0.570400711833796,0.961336638423639,1.91384766120654,TRUE,"Positive DD"
0.5,4,100,0.1,1,10,FALSE,10,-0.00594019926875565,0.621966780970175,0.629726987180981,0.985939441518059,1.61740373248704,TRUE,"Positive DD"
0.5,-4,1000,0.1,1,10,FALSE,100,0.00915128440927727,1,0.567423877230883,0.0142565499209771,1.67429530799185,TRUE,"Negative DD"
0.5,-1,1000,0.1,1,10,FALSE,100,0.0211096809528221,0.786777438836185,0.507255433931064,0.0362848995810165,1.79560320498353,TRUE,"Negative DD"
0.5,-0.4,1000,0.1,1,10,FALSE,100,0.0291297789192973,0.643823530135477,0.542845294326021,0.135803005874689,1.51765740419661,TRUE,"Negative DD"
0.5,0,1000,0.1,1,10,FALSE,100,0.0124248742982731,0.593889458313013,0.546278766851682,0.360864468835671,1.58576229371356,TRUE,"Constant death"
0.5,0.4,1000,0.1,1,10,FALSE,100,-0.0826824763169333,0.446963878323127,0.579113623836103,0.915525751995716,1.27466473204007,TRUE,"Positive DD"
0.5,1,1000,0.1,1,10,FALSE,100,-0.0377582441571601,0.466390216534623,0.516405594925,0.96789462859851,1.58640088995978,TRUE,"Positive DD"
0.5,4,1000,0.1,1,10,FALSE,100,-0.0183387629644786,0.546977488563139,0.570615489277235,0.978949794256133,1.55386939293532,TRUE,"Positive DD"
0.5,-4,100,0.2,1,10,FALSE,20,0.0150273560261561,0.999999998909924,0.626660527636459,0.0279362105713346,1.39089400567406,TRUE,"Negative DD"
0.5,-1,100,0.2,1,10,FALSE,20,0.0210375881169571,0.827659613051703,0.535224421259123,0.0178915748220139,1.4837019573972,TRUE,"Negative DD"
0.5,-0.4,100,0.2,1,10,FALSE,20,-0.00920560581672322,0.550773689075206,0.638734502574778,0.288111706087534,1.70962537660863,TRUE,"Negative DD"
0.5,0,100,0.2,1,10,FALSE,20,-0.0738093087883371,0.426892973909059,0.527279959968162,0.657544545342959,1.24048362375433,TRUE,"Constant death"
0.5,0.4,100,0.2,1,10,FALSE,20,-0.0708848124151078,0.387032128643991,0.569062251614279,0.594615856949619,1.49976042505917,TRUE,"Positive DD"
0.5,1,100,0.2,1,10,FALSE,20,-0.049319894233282,0.578558246162416,0.651432941748321,0.907006652391952,1.03904813678423,TRUE,"Positive DD"
0.5,4,100,0.2,1,10,FALSE,20,-0.0198066555754185,0.575110302141801,0.602080449781181,0.967998445991412,1.34638570146773,TRUE,"Positive DD"
0.5,-4,1000,0.2,1,10,FALSE,200,0.0199608752029726,0.857953782228272,0.601926858425939,0.0342549789620383,1.13534424178367,TRUE,"Negative DD"
0.5,-1,1000,0.2,1,10,FALSE,200,0.0190130653235712,0.846571461174164,0.634221404123286,0.0579920011037297,1.32293605431885,TRUE,"Negative DD"
0.5,-0.4,1000,0.2,1,10,FALSE,200,0.012846670579935,0.697743881831659,0.679093393244625,0.198887043987842,1.17571612895977,TRUE,"Negative DD"
0.5,0,1000,0.2,1,10,FALSE,200,-0.0387884533883641,0.539739880561212,0.629818093446539,0.57086132459681,1.29564040380259,TRUE,"Constant death"
0.5,0.4,1000,0.2,1,10,FALSE,200,-0.056815694244525,0.566753163640789,0.664090763987549,0.810467980795948,1.17712934031496,TRUE,"Positive DD"
0.5,1,1000,0.2,1,10,FALSE,200,-0.0333695401062301,0.554655521331097,0.601214458942895,0.952917898656188,1.37179351641574,TRUE,"Positive DD"
0.5,4,1000,0.2,1,10,FALSE,200,-0.0170049770063936,0.598862657850769,0.621709346804334,0.975344736178347,1.37096399617853,TRUE,"Positive DD"
0.5,-4,100,0.05,0.01,0.1,FALSE,5,NA,NA,0.788506324220007,4.10750127126248e-05,2.95992189196872,FALSE,"Negative DD"
0.5,-1,100,0.05,0.01,0.1,FALSE,5,NA,NA,0.935176533411454,0.00441447441555731,2.9677418814685,FALSE,"Negative DD"
0.5,-0.4,100,0.05,0.01,0.1,FALSE,5,-0.0721347520444481,-0.558049224484525,0.884528355487202,0.275320345931446,2.92005385371337,TRUE,"Negative DD"
0.5,0,100,0.05,0.01,0.1,FALSE,5,-0.0721347520444482,-12.9477083978533,0.876034636019809,0.563247205055319,2.97089226051486,TRUE,"Constant death"
0.5,0.4,100,0.05,0.01,0.1,FALSE,5,-0.0341252865441043,0.614348944117689,0.809635220685901,0.822058115425248,2.99171213921259,TRUE,"Positive DD"
0.5,1,100,0.05,0.01,0.1,FALSE,5,0,0.910159298927522,0.910159298927522,0.999391905318055,2.99322158033967,TRUE,"Positive DD"
0.5,4,100,0.05,0.01,0.1,FALSE,5,0,0.928465186862207,0.928465186862207,0.999992105048091,2.95055531253007,TRUE,"Positive DD"
0.5,-4,1000,0.05,0.01,0.1,FALSE,50,NA,NA,0.816635011850983,4.09977107173462e-05,2.96359963005384,FALSE,"Negative DD"
0.5,-1,1000,0.05,0.01,0.1,FALSE,50,NA,NA,0.879568967566252,0.00447592500210247,2.95997507021502,FALSE,"Negative DD"
0.5,-0.4,1000,0.05,0.01,0.1,FALSE,50,-0.011730571221154,-0.0966681962346126,0.88131419388249,0.1912917691147,2.96473777561025,TRUE,"Negative DD"
0.5,0,1000,0.05,0.01,0.1,FALSE,50,-0.016475862226524,0.516111158217786,0.889537337598458,0.4807757722528,2.96316071728722,TRUE,"Constant death"
0.5,0.4,1000,0.05,0.01,0.1,FALSE,50,-0.0386966941317427,0.763366134640301,0.883212000261579,0.763014181003933,2.96696732333581,TRUE,"Positive DD"
0.5,1,1000,0.05,0.01,0.1,FALSE,50,-0.00638739739616916,0.856110398155205,0.862546582322071,0.994027132222139,2.96278263217887,TRUE,"Positive DD"
0.5,4,1000,0.05,0.01,0.1,FALSE,50,0,0.861149517272913,0.861149517272913,0.999948589628708,2.96510098150792,TRUE,"Positive DD"
0.5,-4,100,0.1,0.01,0.1,FALSE,10,NA,NA,0.857757819324431,0.00946077216910794,2.23980131732962,FALSE,"Negative DD"
0.5,-1,100,0.1,0.01,0.1,FALSE,10,0.00488365712599059,0.943892426038389,0.880567167601328,0.09442978625798,2.25139426403032,TRUE,"Negative DD"
0.5,-0.4,100,0.1,0.01,0.1,FALSE,10,-0.0239082984995804,0.711550055767067,0.889104585856375,0.335327362933259,2.21461158245674,TRUE,"Negative DD"
0.5,0,100,0.1,0.01,0.1,FALSE,10,-0.0209005820026222,0.078959286118086,0.836087011355171,0.490512828649767,2.2234051943919,TRUE,"Constant death"
0.5,0.4,100,0.1,0.01,0.1,FALSE,10,-0.0196731141939404,0.791554141640377,0.88277557338289,0.688670846873541,2.22650603169909,TRUE,"Positive DD"
0.5,1,100,0.1,0.01,0.1,FALSE,10,-0.0755697402370409,0.698470059156661,0.818841310731213,0.928838628872657,2.22032047915515,TRUE,"Positive DD"
0.5,4,100,0.1,0.01,0.1,FALSE,10,0,0.888374046496651,0.888374046496651,0.998153423284363,2.26148488056117,TRUE,"Positive DD"
0.5,-4,1000,0.1,0.01,0.1,FALSE,100,-0.0011271055006945,-11.9470837354298,0.894341353060474,0.00392546905713612,2.25563015398811,TRUE,"Negative DD"
0.5,-1,1000,0.1,0.01,0.1,FALSE,100,0.00090037506480639,0.999999999470555,0.909630769186653,0.0465429024294357,2.23804405928168,TRUE,"Negative DD"
0.5,-0.4,1000,0.1,0.01,0.1,FALSE,100,-0.0249268643243484,0.615222731955829,0.879431508591563,0.316338257407133,2.24579146567584,TRUE,"Negative DD"
0.5,0,1000,0.1,0.01,0.1,FALSE,100,-0.0366458618719891,0.726910482985704,0.877122378134108,0.48293048473903,2.24489812530595,TRUE,"Constant death"
0.5,0.4,1000,0.1,0.01,0.1,FALSE,100,-0.0506623844949498,0.643676182037704,0.90152127534718,0.620872789382701,2.24537698780054,TRUE,"Positive DD"
0.5,1,1000,0.1,0.01,0.1,FALSE,100,-0.0197623346664752,0.870788536632002,0.887174406589142,0.938633154724836,2.24578078982908,TRUE,"Positive DD"
0.5,4,1000,0.1,0.01,0.1,FALSE,100,-0.00298064207442664,0.889945307545869,0.89263465271296,0.997168878226323,2.26385080488149,TRUE,"Positive DD"
0.5,-4,100,0.2,0.01,0.1,FALSE,20,NA,NA,0.92529578775967,0.026606864470008,1.49480347180736,FALSE,"Negative DD"
0.5,-1,100,0.2,0.01,0.1,FALSE,20,-0.00806889807047114,0.882990190480965,0.925011540622426,0.183094258246915,1.49415235789244,TRUE,"Negative DD"
0.5,-0.4,100,0.2,0.01,0.1,FALSE,20,-0.020372944010023,0.850259698319414,0.913327087629264,0.411784375600047,1.50479565203646,TRUE,"Negative DD"
0.5,0,100,0.2,0.01,0.1,FALSE,20,-0.0124615397734757,0.718911162172764,0.926813638395289,0.572731914649624,1.53965489958767,TRUE,"Constant death"
0.5,0.4,100,0.2,0.01,0.1,FALSE,20,-0.0391666211621243,0.849347981225473,0.917635214838093,0.757631763932739,1.50029421510772,TRUE,"Positive DD"
0.5,1,100,0.2,0.01,0.1,FALSE,20,-0.0528988181659286,0.748332872280992,0.851471582460039,0.894644015552136,1.51072615836328,TRUE,"Positive DD"
0.5,4,100,0.2,0.01,0.1,FALSE,20,-0.0226787288624591,0.892496686406062,0.916643625334512,0.916547462130661,1.55381628569279,TRUE,"Positive DD"
0.5,-4,1000,0.2,0.01,0.1,FALSE,200,-0.00430605543279178,0.752390218462991,0.907298610467199,0.0664787123795283,1.49091440065011,TRUE,"Negative DD"
0.5,-1,1000,0.2,0.01,0.1,FALSE,200,-0.00776895507382207,0.823819727521954,0.915698542696214,0.163323357743592,1.48548494677622,TRUE,"Negative DD"
0.5,-0.4,1000,0.2,0.01,0.1,FALSE,200,-0.0217974159476991,0.851300929967052,0.918056562365757,0.408129222061201,1.4968704182756,TRUE,"Negative DD"
0.5,0,1000,0.2,0.01,0.1,FALSE,200,-0.0285601913011582,0.837890275847406,0.920683169862781,0.510841493020859,1.51565929052667,TRUE,"Constant death"
0.5,0.4,1000,0.2,0.01,0.1,FALSE,200,-0.0242721959921652,0.850165453865011,0.925473408022122,0.59385849525948,1.52708963259705,TRUE,"Positive DD"
0.5,1,1000,0.2,0.01,0.1,FALSE,200,-0.028079549150456,0.874757923837807,0.916622123776247,0.824303611651829,1.51880104732124,TRUE,"Positive DD"
0.5,4,1000,0.2,0.01,0.1,FALSE,200,-0.0150991111159872,0.910068743790785,0.926145749941891,0.93619671734601,1.52038438343578,TRUE,"Positive DD"
0.5,-4,100,0.05,0.1,0.1,FALSE,5,NA,NA,0.525369765273044,8.19039999725654e-06,2.98030206171631,FALSE,"Negative DD"
0.5,-1,100,0.05,0.1,0.1,FALSE,5,NA,NA,0.46771501266889,0.00117526248459163,2.99322158033967,FALSE,"Negative DD"
0.5,-0.4,100,0.05,0.1,0.1,FALSE,5,-0.089309693007412,-0.243622330153646,0.40266193019349,0.453527540122332,2.97084271877569,TRUE,"Negative DD"
0.5,0,100,0.05,0.1,0.1,FALSE,5,-0.04270067334292,0.424203039870277,0.506099611114386,0.685269590234011,2.97812006983804,TRUE,"Constant death"
0.5,0.4,100,0.05,0.1,0.1,FALSE,5,-0.0842313752363175,0.354302793124037,0.495491520793379,0.744285995562648,2.99068025008584,TRUE,"Positive DD"
0.5,1,100,0.05,0.1,0.1,FALSE,5,0,0.517989675689627,0.517989675689627,0.99814459921566,2.99185327397632,TRUE,"Positive DD"
0.5,4,100,0.05,0.1,0.1,FALSE,5,0,0.323752054168803,0.323752054168803,0.999998237761097,2.98092221725196,TRUE,"Positive DD"
0.5,-4,1000,0.05,0.1,0.1,FALSE,50,NA,NA,0.485186536653534,3.35620452051733e-05,2.95610188862636,FALSE,"Negative DD"
0.5,-1,1000,0.05,0.1,0.1,FALSE,50,-0.00230522271324398,-0.919093229295973,0.507846962989252,0.00976671199827395,2.95509652513734,TRUE,"Negative DD"
0.5,-0.4,1000,0.05,0.1,0.1,FALSE,50,-0.0176697626671159,0.21209860626726,0.475817394099104,0.159355202947481,2.96378615057223,TRUE,"Negative DD"
0.5,0,1000,0.05,0.1,0.1,FALSE,50,-0.0613115808140123,0.264599015924003,0.508502853572341,0.476164536235663,2.97295283846711,TRUE,"Constant death"
0.5,0.4,1000,0.05,0.1,0.1,FALSE,50,-0.0773023065284978,0.312083658904404,0.457761364452167,0.728618271396834,2.96139339774266,TRUE,"Positive DD"
0.5,1,1000,0.05,0.1,0.1,FALSE,50,-0.0091625856649938,0.475133159864466,0.486278191736349,0.99600378175967,2.96513951340214,TRUE,"Positive DD"
0.5,4,1000,0.05,0.1,0.1,FALSE,50,0,0.508847022170196,0.508847022170196,0.999991486373508,2.96468164107495,TRUE,"Positive DD"
0.5,-4,100,0.1,0.1,0.1,FALSE,10,NA,NA,0.541483569431309,0.0110643654057163,2.23904615835322,FALSE,"Negative DD"
0.5,-1,100,0.1,0.1,0.1,FALSE,10,-0.0100422890101094,-0.505087912291295,0.53136738547636,0.053659346598254,2.26670938197974,TRUE,"Negative DD"
0.5,-0.4,100,0.1,0.1,0.1,FALSE,10,-0.0519467073398713,0.334812687242843,0.604670698449058,0.360226071241739,2.273400452508,TRUE,"Negative DD"
0.5,0,100,0.1,0.1,0.1,FALSE,10,-0.0506888673471205,0.18800253131716,0.495483297638548,0.348268121213373,2.28393650407379,TRUE,"Constant death"
0.5,0.4,100,0.1,0.1,0.1,FALSE,10,-0.0752299865221724,0.431427871485571,0.609602677530727,0.618756309189552,2.25239929761567,TRUE,"Positive DD"
0.5,1,100,0.1,0.1,0.1,FALSE,10,-0.0421228665969018,0.527462500048087,0.583067017842739,0.909004818244747,2.19978998802599,TRUE,"Positive DD"
0.5,4,100,0.1,0.1,0.1,FALSE,10,0,0.4880765610725,0.4880765610725,0.997755854673066,2.28452997762577,TRUE,"Positive DD"
0.5,-4,1000,0.1,0.1,0.1,FALSE,100,-0.00159696749695897,-0.0966681962346126,0.572298549267436,0.00811151993058995,2.23495561257251,TRUE,"Negative DD"
0.5,-1,1000,0.1,0.1,0.1,FALSE,100,-0.00700061737308411,0.272621157196723,0.588739636808135,0.0492984913779423,2.24804619672243,TRUE,"Negative DD"
0.5,-0.4,1000,0.1,0.1,0.1,FALSE,100,-0.0509321666338585,0.337152640138729,0.597308500946315,0.36982931472031,2.24142060633042,TRUE,"Negative DD"
0.5,0,1000,0.1,0.1,0.1,FALSE,100,-0.0682135423388015,0.355801521817104,0.556339200031081,0.536294705751301,2.24951516430039,TRUE,"Constant death"
0.5,0.4,1000,0.1,0.1,0.1,FALSE,100,-0.0791930715485272,0.379432877211989,0.576651652063989,0.629118555531868,2.25547827689576,TRUE,"Positive DD"
0.5,1,1000,0.1,0.1,0.1,FALSE,100,-0.0409391512120732,0.511683017572812,0.569345161328714,0.939264822303541,2.23963396160607,TRUE,"Positive DD"
0.5,4,1000,0.1,0.1,0.1,FALSE,100,-0.00486563113612601,0.568264270302592,0.574206941775468,0.994574307466001,2.24338910751036,TRUE,"Positive DD"
0.5,-4,100,0.2,0.1,0.1,FALSE,20,-0.0109613193429855,0.0222012647520462,0.732809775451474,0.0513984998988026,1.48891432002454,TRUE,"Negative DD"
0.5,-1,100,0.2,0.1,0.1,FALSE,20,-0.0257339515076258,0.47536918581806,0.690948732323775,0.181397231228854,1.43971799540322,TRUE,"Negative DD"
0.5,-0.4,100,0.2,0.1,0.1,FALSE,20,-0.0485864145110975,0.218523153217244,0.630885844704141,0.329317179854129,1.51145139267343,TRUE,"Negative DD"
0.5,0,100,0.2,0.1,0.1,FALSE,20,-0.0448278454286013,0.534997365031766,0.704390502574518,0.455584305687481,1.50264104488372,TRUE,"Constant death"
0.5,0.4,100,0.2,0.1,0.1,FALSE,20,-0.0386211216073824,0.591850240775017,0.673833155243105,0.60082879747098,1.4974656975333,TRUE,"Positive DD"
0.5,1,100,0.2,0.1,0.1,FALSE,20,-0.0497190005247856,0.582419348233084,0.665141128640706,0.85324699485879,1.53741191133845,TRUE,"Positive DD"
0.5,4,100,0.2,0.1,0.1,FALSE,20,-0.0303555278832842,0.588028868520008,0.63510426029273,0.926819584284061,1.49912921777111,TRUE,"Positive DD"
0.5,-4,1000,0.2,0.1,0.1,FALSE,200,-0.00411231979009941,0.581595149065827,0.669117866526158,0.0550246074554295,1.4922714438873,TRUE,"Negative DD"
0.5,-1,1000,0.2,0.1,0.1,FALSE,200,-0.0213737263583544,0.484465488920554,0.676766225622588,0.189257758486116,1.49093080888513,TRUE,"Negative DD"
0.5,-0.4,1000,0.2,0.1,0.1,FALSE,200,-0.0468198008887507,0.506417151155456,0.679182181832454,0.429919460451166,1.50447535352363,TRUE,"Negative DD"
0.5,0,1000,0.2,0.1,0.1,FALSE,200,-0.065366476983194,0.473218683295661,0.674385899776643,0.526220094924858,1.50377773144846,TRUE,"Constant death"
0.5,0.4,1000,0.2,0.1,0.1,FALSE,200,-0.0516977333507901,0.548533809025168,0.679657049700722,0.582491226452164,1.49860418418136,TRUE,"Positive DD"
0.5,1,1000,0.2,0.1,0.1,FALSE,200,-0.0487329948635761,0.609732015161408,0.694738092203016,0.811455114364072,1.48435598391837,TRUE,"Positive DD"
0.5,4,1000,0.2,0.1,0.1,FALSE,200,-0.019446772005674,0.661108721809547,0.687600357485708,0.954363159995322,1.50569251171275,TRUE,"Positive DD"
0.5,-4,100,0.05,1,0.1,FALSE,5,NA,NA,0.507106787788766,1.66615635860449e-06,2.97680858972881,FALSE,"Negative DD"
0.5,-1,100,0.05,1,0.1,FALSE,5,NA,NA,0.520232913251291,0.00304399819063603,2.98742407296502,FALSE,"Negative DD"
0.5,-0.4,100,0.05,1,0.1,FALSE,5,-0.0528847661061419,0.186642100422615,0.512135499498986,0.215554541257376,2.9686907141529,TRUE,"Negative DD"
0.5,0,100,0.05,1,0.1,FALSE,5,-0.0854775735761009,0.236370253924065,0.506492090929341,0.506429408350354,2.99185327397632,TRUE,"Constant death"
0.5,0.4,100,0.05,1,0.1,FALSE,5,-0.0844533165205242,0.361378870169105,0.504804535458365,0.826460924392554,2.96332846266277,TRUE,"Positive DD"
0.5,1,100,0.05,1,0.1,FALSE,5,-0.0162020532413313,0.486185627588784,0.50545852480835,0.980353984526879,2.95847238192136,TRUE,"Positive DD"
0.5,4,100,0.05,1,0.1,FALSE,5,0,0.511713373970141,0.511713373970141,0.999993963340661,2.96267831987164,TRUE,"Positive DD"
0.5,-4,1000,0.05,1,0.1,FALSE,50,NA,NA,0.510334175572744,2.99220129612377e-05,2.97388698314194,FALSE,"Negative DD"
0.5,-1,1000,0.05,1,0.1,FALSE,50,-0.000914081090067283,0.335722668115671,0.510912661929895,0.00842222782077865,2.96035986176958,TRUE,"Negative DD"
0.5,-0.4,1000,0.05,1,0.1,FALSE,50,-0.0399205624997021,0.198569847152691,0.510001710738834,0.2268860123187,2.96945698302265,TRUE,"Negative DD"
0.5,0,1000,0.05,1,0.1,FALSE,50,-0.071124456133456,0.297647861776731,0.508038017674139,0.540103320845114,2.97521996215726,TRUE,"Constant death"
0.5,0.4,1000,0.05,1,0.1,FALSE,50,-0.0611960126067488,0.409455843937458,0.51650795444687,0.772621272487767,2.96250443170689,TRUE,"Positive DD"
0.5,1,1000,0.05,1,0.1,FALSE,50,-0.0045720240351045,0.506401946232705,0.512058476468013,0.992929736546912,2.97174567441644,TRUE,"Positive DD"
0.5,4,1000,0.05,1,0.1,FALSE,50,0,0.517902996935542,0.517902996935542,0.999970281251193,2.95642954790553,TRUE,"Positive DD"
0.5,-4,100,0.1,1,0.1,FALSE,10,-0.0019214841845758,0.124703606577161,0.69802050839654,0.00375847027041564,2.26009540172929,TRUE,"Negative DD"
0.5,-1,100,0.1,1,0.1,FALSE,10,-0.012746315039087,0.576080134708582,0.691315827596671,0.131670722514717,2.26585238691143,TRUE,"Negative DD"
0.5,-0.4,100,0.1,1,0.1,FALSE,10,-0.0419583237670267,0.521970316932741,0.667809405926987,0.486470495387356,2.23137528296784,TRUE,"Negative DD"
0.5,0,100,0.1,1,0.1,FALSE,10,-0.0608065191813805,0.392839014988294,0.642736832801733,0.487514883486833,2.27905748765684,TRUE,"Constant death"
0.5,0.4,100,0.1,1,0.1,FALSE,10,-0.0324609724287316,0.622209175544687,0.67751331277616,0.827937679311505,2.24641529758007,TRUE,"Positive DD"
0.5,1,100,0.1,1,0.1,FALSE,10,-0.0170515193092906,0.621662575497233,0.646802282497881,0.951592120393195,2.17073803117029,TRUE,"Positive DD"
0.5,4,100,0.1,1,0.1,FALSE,10,0,0.64795477080772,0.64795477080772,0.997194193511651,2.19306911305665,TRUE,"Positive DD"
0.5,-4,1000,0.1,1,0.1,FALSE,100,-0.000606867863555361,0.124703606586827,0.665253045410372,0.00517575475523023,2.24427398129067,TRUE,"Negative DD"
0.5,-1,1000,0.1,1,0.1,FALSE,100,-0.00637686521789848,0.42675663390002,0.671926016496173,0.0539854803409423,2.2518373684277,TRUE,"Negative DD"
0.5,-0.4,1000,0.1,1,0.1,FALSE,100,-0.0378967156369806,0.497491412533951,0.66332474746621,0.366929408064279,2.23753695254026,TRUE,"Negative DD"
0.5,0,1000,0.1,1,0.1,FALSE,100,-0.0404426015894069,0.543521934376298,0.660875445143075,0.553759065094003,2.24130387180289,TRUE,"Constant death"
0.5,0.4,1000,0.1,1,0.1,FALSE,100,-0.0424366283542296,0.573081646863424,0.67524334774668,0.643598824417578,2.25500679343167,TRUE,"Positive DD"
0.5,1,1000,0.1,1,0.1,FALSE,100,-0.0201168095161474,0.637728773101354,0.668538669333715,0.918731535163058,2.24947071605722,TRUE,"Positive DD"
0.5,4,1000,0.1,1,0.1,FALSE,100,-0.00195159142694557,0.667949877302276,0.670678828015319,0.992146937668362,2.24383114907606,TRUE,"Positive DD"
0.5,-4,100,0.2,1,0.1,FALSE,20,0.000617599362432071,0.906456713015943,0.793001525447803,0.0285368659699937,1.55829689362727,TRUE,"Negative DD"
0.5,-1,100,0.2,1,0.1,FALSE,20,-0.011391042475302,0.526585181028687,0.795681334451891,0.0947402891884036,1.45754031272241,TRUE,"Negative DD"
0.5,-0.4,100,0.2,1,0.1,FALSE,20,-0.0217516723900264,0.710939031115966,0.798833964876243,0.420500093878478,1.58928434874487,TRUE,"Negative DD"
0.5,0,100,0.2,1,0.1,FALSE,20,-0.0235562705820744,0.717478404744507,0.781883547791642,0.499535206989385,1.45769439604928,TRUE,"Constant death"
0.5,0.4,100,0.2,1,0.1,FALSE,20,-0.0284545079966084,0.749848822189864,0.820928543369873,0.607082017381679,1.5035211411646,TRUE,"Positive DD"
0.5,1,100,0.2,1,0.1,FALSE,20,-0.0224858820452292,0.753231634232041,0.793641656379574,0.82203133369637,1.37477037785499,TRUE,"Positive DD"
0.5,4,100,0.2,1,0.1,FALSE,20,-0.00661953770303017,0.808733036902244,0.818729731296746,0.936015896309761,1.50059994515771,TRUE,"Positive DD"
0.5,-4,1000,0.2,1,0.1,FALSE,200,-0.00111430169768688,0.779298847195154,0.801586804495083,0.0493953230510477,1.52388608122951,TRUE,"Negative DD"
0.5,-1,1000,0.2,1,0.1,FALSE,200,-0.00446833882960024,0.761544271785893,0.805966256144175,0.186020152426729,1.51794577269655,TRUE,"Negative DD"
0.5,-0.4,1000,0.2,1,0.1,FALSE,200,-0.0189733647007014,0.721740503553781,0.802417085279922,0.421455432766897,1.49371869794361,TRUE,"Negative DD"
0.5,0,1000,0.2,1,0.1,FALSE,200,-0.0244181167017153,0.731883200483689,0.803306474621019,0.505698744944069,1.4920769486674,TRUE,"Constant death"
0.5,0.4,1000,0.2,1,0.1,FALSE,200,-0.0267588372901702,0.720415059700268,0.794881595051867,0.582188713598335,1.51326983693512,TRUE,"Positive DD"
0.5,1,1000,0.2,1,0.1,FALSE,200,-0.0198303024832659,0.769608037751392,0.805045847446194,0.810506689197861,1.50178766193686,TRUE,"Positive DD"
0.5,4,1000,0.2,1,0.1,FALSE,200,-0.00661929792166252,0.79769255071646,0.808928135569245,0.939345973924424,1.50794244333594,TRUE,"Positive DD"
0.5,-4,100,0.05,0.01,1,FALSE,5,NA,NA,0.943892426141768,0.000109130868455139,2.90866979566283,FALSE,"Negative DD"
0.5,-1,100,0.05,0.01,1,FALSE,5,NA,NA,0.869629877056078,0.0192012806367198,2.87040078569577,FALSE,"Negative DD"
0.5,-0.4,100,0.05,0.01,1,FALSE,5,-0.018033688011112,-11.9470837354298,0.84705682507628,0.150004257169182,2.68873627325077,TRUE,"Negative DD"
0.5,0,100,0.05,0.01,1,FALSE,5,-0.0582230498644474,-0.0106872945556743,0.838997129902729,0.671232853167085,2.73061714833695,TRUE,"Constant death"
0.5,0.4,100,0.05,0.01,1,FALSE,5,-0.048433333515558,0.736027758700888,0.861063537356525,0.896221434386281,2.68335256752073,TRUE,"Positive DD"
0.5,1,100,0.05,0.01,1,FALSE,5,-0.00901684400555602,0.910159298927522,0.923594249619688,0.984085558515936,2.55530193441944,TRUE,"Positive DD"
